,xVal,yVal,zVal
42042,80.79,52.75,127.53
42043,128.52,99.88,21.77
42044,24.24,28.95,131.52
42045,43.84,48.69,87.88
42046,71.26,60.18,9.24
42047,75.33,56.78,35.78
42048,126.13,81.23,22.34
42049,69.0,119.99,121.92
42050,61.49,52.05,5.08
42051,100.87,82.46,72.97
42052,140.75,81.84,82.04
42053,132.85,52.38,84.26
42054,79.36,93.26,104.4
42055,53.57,49.23,98.84
42056,89.54,97.87,36.77
42057,128.03,117.48,49.78
42058,64.79,113.63,106.6
42059,10.6,88.32,127.6
42060,135.76,61.14,140.93
42061,126.72,103.55,22.13
42062,95.62,138.75,94.81
42063,61.05,0.64,11.48
42064,8.15,127.79,19.4
42065,99.34,44.9,47.5
42066,15.78,36.3,110.76
42067,82.0,63.88,120.57
42068,93.46,62.1,75.69
42069,56.18,44.82,76.3
42070,66.58,88.27,68.24
42071,89.73,61.56,109.24
42072,79.98,90.6,108.66
42073,62.9,56.92,40.04
42074,41.78,139.9,21.25
42075,52.19,111.4,138.77
42076,117.19,52.39,77.04
42077,64.11,44.49,76.93
42078,59.41,44.74,74.51
42079,27.54,137.51,87.0
42080,66.06,43.63,121.91
42081,73.38,104.39,42.73
42082,126.91,27.58,101.95
42083,53.66,117.41,8.7
42084,83.92,120.18,119.88
42085,56.52,53.61,38.63
42086,115.35,23.42,106.67
42087,78.81,57.14,18.48
42088,125.8,35.21,93.05
42089,89.47,15.7,24.41
42090,70.05,41.24,84.66
42091,107.41,72.27,26.78
42092,138.97,64.45,54.48
42093,101.42,39.24,116.59
42094,99.58,86.01,114.54
42095,4.21,82.98,59.52
42096,16.99,67.29,107.0
42097,132.01,128.83,19.04
42098,140.93,53.29,65.61
42099,15.58,64.25,2.11
42100,34.22,6.57,99.93
42101,137.86,84.06,109.92
42102,62.28,125.05,77.13
42103,119.26,84.31,85.77
42104,28.04,130.64,41.9
42105,68.72,58.27,51.23
42106,21.87,118.89,9.13
42107,119.11,48.3,16.94
42108,91.31,74.46,60.51
42109,22.52,69.53,33.95
42110,11.85,61.53,13.73
42111,23.1,8.3,25.97
42112,69.42,56.78,56.83
42113,49.82,49.16,77.91
42114,95.45,115.01,77.45
42115,71.53,59.43,10.8
42116,114.75,115.16,4.36
42117,61.92,30.56,134.49
42118,9.35,36.92,27.98
42119,44.54,81.52,66.23
42120,99.27,101.94,112.17
42121,8.42,42.73,2.77
42122,79.98,127.95,91.34
42123,18.16,46.31,101.57
42124,14.43,89.9,80.95
42125,20.05,96.19,31.66
42126,7.29,67.7,137.01
42127,102.37,31.28,69.22
42128,19.16,89.04,81.08
42129,101.81,16.48,102.58
42130,1.32,44.88,8.7
42131,132.36,77.35,54.33
42132,128.63,20.42,0.29
42133,24.13,51.9,5.81
42134,75.48,94.91,78.69
42135,71.51,59.35,10.78
42136,136.0,79.48,87.63
42137,69.8,57.34,52.14
42138,12.67,48.51,3.37
42139,75.37,135.65,111.32
42140,103.68,41.65,88.52
42141,135.28,12.24,31.66
42142,32.77,124.96,2.84
42143,105.4,78.71,79.03
42144,37.4,92.2,126.85
42145,47.32,34.15,79.34
42146,90.46,120.09,6.5
42147,93.74,135.25,96.28
42148,93.79,134.81,86.41
42149,13.48,90.19,45.29
42150,120.06,117.34,128.08
42151,28.54,0.72,85.96
42152,4.12,118.08,66.06
42153,11.55,16.08,90.43
42154,63.17,69.9,12.1
42155,6.44,31.22,17.2
42156,112.68,84.5,85.71
42157,80.99,52.48,127.41
42158,21.81,67.05,133.02
42159,73.32,71.6,108.14
42160,120.86,126.45,28.44
42161,9.63,89.75,81.67
42162,45.24,75.97,93.24
42163,86.0,96.44,109.69
42164,30.75,26.93,110.98
42165,29.67,110.48,101.28
42166,114.17,27.96,19.68
42167,46.97,10.35,132.74
42168,29.13,134.83,26.96
42169,100.59,136.88,69.81
42170,53.22,131.77,49.79
42171,54.99,21.22,116.99
42172,105.46,54.13,135.7
42173,46.33,81.06,67.78
42174,106.16,125.59,125.97
42175,107.7,135.13,133.78
42176,123.54,84.32,62.61
42177,51.8,65.23,4.38
42178,51.23,43.84,33.73
42179,100.71,81.7,86.45
42180,74.26,64.05,48.43
42181,33.87,121.7,23.16
42182,52.04,92.9,97.16
42183,117.3,44.19,99.9
42184,3.31,52.52,103.05
42185,61.85,69.72,11.75
42186,132.47,30.57,48.16
42187,101.91,95.87,101.23
42188,39.5,76.17,91.34
42189,10.09,36.83,77.33
42190,106.52,90.66,49.69
42191,4.4,46.28,14.95
42192,97.91,77.53,45.25
42193,123.07,134.67,93.56
42194,117.41,97.99,139.87
42195,54.92,9.37,103.03
42196,67.47,106.21,126.17
42197,48.33,91.41,99.09
42198,128.47,43.44,85.89
42199,48.08,81.1,72.25
42200,108.31,124.68,86.65
42201,82.08,131.31,105.8
42202,78.24,111.39,122.57
42203,13.43,52.9,109.08
42204,27.28,67.73,76.12
42205,57.4,18.6,38.49
42206,130.15,2.03,92.61
42207,122.14,111.19,15.55
42208,27.21,88.42,140.79
42209,101.65,35.85,140.56
42210,82.04,32.21,85.18
42211,15.06,111.31,63.13
42212,85.65,122.86,92.82
42213,111.03,22.87,135.96
42214,96.37,66.37,66.51
42215,131.05,99.69,74.13
42216,17.76,63.95,47.46
42217,124.34,52.25,11.46
42218,111.86,95.71,33.66
42219,137.49,12.4,24.96
42220,22.18,106.24,119.72
42221,113.7,48.01,33.47
42222,13.83,79.67,48.55
42223,13.02,81.69,46.12
42224,59.03,24.29,47.37
42225,91.34,49.73,75.9
42226,48.48,81.6,70.19
42227,117.52,100.22,46.38
42228,81.44,128.44,44.31
42229,99.3,5.27,4.58
42230,72.72,95.0,75.92
42231,36.37,22.34,5.01
42232,108.69,105.69,70.82
42233,50.82,43.9,33.3
42234,17.5,81.41,30.63
42235,119.81,84.27,86.09
42236,85.26,18.08,50.81
42237,15.71,50.48,116.24
42238,106.06,137.01,126.96
42239,106.7,25.51,110.71
42240,28.84,38.89,36.8
42241,117.81,111.5,22.83
42242,70.8,86.67,85.42
42243,97.18,49.07,2.66
42244,30.76,134.04,9.23
42245,127.93,75.06,45.73
42246,41.7,121.6,0.32
42247,130.41,24.56,22.98
42248,79.19,90.76,108.63
42249,88.49,45.16,8.02
42250,128.93,76.05,89.1
42251,116.31,25.76,80.2
42252,58.52,60.23,0.01
42253,32.36,3.14,39.85
42254,12.58,96.68,21.05
42255,32.44,85.34,23.03
42256,132.19,42.0,24.15
42257,104.03,73.96,141.09
42258,85.52,36.82,24.97
42259,101.6,85.17,55.88
42260,46.79,77.73,7.1
42261,5.77,21.91,19.18
42262,120.17,56.07,1.0
42263,133.85,16.01,23.55
42264,122.81,106.45,26.18
42265,12.42,0.69,34.62
42266,15.26,128.98,13.84
42267,12.52,135.89,54.02
42268,79.5,13.88,29.71
42269,107.57,60.78,73.9
42270,91.02,58.18,100.47
42271,89.74,136.98,38.89
42272,101.83,57.6,90.53
42273,102.63,128.68,89.17
42274,113.79,30.69,100.41
42275,135.98,127.18,97.68
42276,31.62,126.86,138.57
42277,20.79,131.74,97.63
42278,126.73,29.42,122.11
42279,86.52,137.66,26.29
42280,7.82,67.25,137.14
42281,11.13,87.66,127.97
42282,128.73,39.22,19.38
42283,77.34,119.96,72.64
42284,13.96,76.73,38.41
42285,67.99,83.27,121.04
42286,123.8,46.87,18.38
42287,118.23,85.25,70.17
42288,122.58,104.99,26.36
42289,46.26,100.41,96.13
42290,138.01,96.6,128.79
42291,93.64,138.5,49.58
42292,94.03,8.66,70.54
42293,5.36,92.8,56.24
42294,16.03,107.0,64.52
42295,44.15,49.39,89.14
42296,59.26,43.56,74.0
42297,114.62,131.59,113.57
42298,19.6,73.98,5.14
42299,41.47,39.55,36.58
42300,29.58,68.01,78.41
42301,57.14,66.73,20.0
42302,26.64,113.89,66.47
42303,98.33,26.74,16.35
42304,39.47,88.22,137.43
42305,79.24,138.56,26.33
42306,86.82,92.87,140.18
42307,58.09,43.57,75.83
42308,113.3,141.14,60.38
42309,21.13,81.04,125.69
42310,14.97,78.62,37.63
42311,57.45,112.88,39.31
42312,50.21,104.58,70.89
42313,57.4,10.88,11.81
42314,135.36,11.49,31.61
42315,62.86,92.87,21.91
42316,64.38,2.76,46.13
42317,123.47,134.09,23.58
42318,50.99,63.42,58.46
42319,9.69,90.05,81.72
42320,112.5,77.05,92.52
42321,68.66,133.11,33.89
42322,95.14,114.82,77.55
42323,128.36,80.19,60.88
42324,99.54,31.73,103.59
42325,80.34,136.23,72.12
42326,39.55,66.12,140.36
42327,62.81,36.52,11.57
42328,33.07,75.22,122.95
42329,95.77,5.74,57.84
42330,25.66,89.76,139.81
42331,109.74,124.35,123.67
42332,58.39,43.01,84.37
42333,34.46,60.0,101.55
42334,54.69,124.92,131.47
42335,102.56,58.11,99.34
42336,29.29,131.61,27.49
42337,38.31,140.2,60.47
42338,140.5,78.06,83.01
42339,20.46,27.36,139.73
42340,84.47,120.94,84.05
42341,25.5,66.1,116.3
42342,63.62,130.67,90.65
42343,68.86,13.99,124.15
42344,42.13,92.08,138.87
42345,98.31,114.58,23.29
42346,17.48,35.54,106.35
42347,133.01,9.19,34.75
42348,58.18,49.57,105.47
42349,20.59,136.37,10.26
42350,102.44,122.32,31.76
42351,64.41,64.22,115.28
42352,131.48,79.15,57.1
42353,9.67,89.92,81.71
42354,121.56,91.69,117.68
42355,1.93,84.02,48.55
42356,125.99,73.35,27.78
42357,112.93,111.44,23.07
42358,71.28,91.07,12.37
42359,30.98,47.18,30.06
42360,120.89,91.22,61.21
42361,63.95,92.49,21.55
42362,49.88,94.35,101.84
42363,30.56,0.62,70.5
42364,30.27,76.48,7.7
42365,128.64,118.79,26.0
42366,54.89,15.24,110.01
42367,80.04,55.99,88.56
42368,60.94,84.58,20.4
42369,99.13,61.96,83.51
42370,20.37,47.42,28.8
42371,104.01,35.96,2.11
42372,123.04,60.48,111.48
42373,98.91,42.99,20.96
42374,24.97,57.84,131.68
42375,104.58,52.64,129.14
42376,114.27,99.71,113.96
42377,10.25,99.06,62.27
42378,13.33,2.59,125.27
42379,68.08,136.2,72.3
42380,126.22,113.51,117.62
42381,84.71,120.41,84.88
42382,48.68,19.56,110.17
42383,26.44,10.89,114.28
42384,113.52,13.15,49.09
42385,136.35,86.43,63.34
42386,124.78,28.03,124.66
42387,15.79,51.34,115.44
42388,102.94,57.9,14.61
42389,75.87,139.09,79.56
42390,118.66,79.04,124.29
42391,19.28,7.64,93.0
42392,12.76,49.85,109.7
42393,14.51,75.82,36.26
42394,90.15,4.0,29.87
42395,1.48,84.08,42.53
42396,78.7,19.13,26.87
42397,65.63,117.07,112.84
42398,73.99,78.0,115.73
42399,133.82,56.54,117.21
42400,134.38,65.27,60.41
42401,106.86,109.7,31.31
42402,56.69,137.06,125.99
42403,13.13,97.44,21.17
42404,89.52,134.67,71.37
42405,29.06,110.17,105.0
42406,15.65,7.09,56.78
42407,78.89,42.12,113.8
42408,86.76,1.59,78.24
42409,134.71,72.97,79.35
42410,128.16,84.17,63.38
42411,130.36,1.13,80.0
42412,34.08,8.6,127.67
42413,5.81,131.88,30.34
42414,111.72,141.29,62.35
42415,75.89,63.49,52.5
42416,76.6,129.46,37.85
42417,125.12,60.07,119.16
42418,61.65,49.3,67.33
42419,73.16,128.74,48.36
42420,68.72,69.67,101.34
42421,67.69,119.01,57.86
42422,133.52,29.62,35.28
42423,45.87,127.81,62.54
42424,81.04,135.94,104.25
42425,73.02,73.31,129.42
42426,70.51,83.68,86.37
42427,85.55,85.02,58.48
42428,27.4,99.63,140.32
42429,15.57,13.01,44.19
42430,63.08,93.06,21.31
42431,95.83,0.86,22.69
42432,79.86,128.84,59.76
42433,76.59,52.67,0.76
42434,99.21,53.41,57.09
42435,58.22,43.46,75.7
42436,29.04,65.22,49.65
42437,48.71,63.61,24.4
42438,61.53,99.76,14.0
42439,48.53,19.4,110.26
42440,8.97,0.86,49.71
42441,132.88,64.97,76.87
42442,120.09,84.25,86.28
42443,123.98,133.96,24.01
42444,15.16,99.77,25.5
42445,14.06,0.15,23.84
42446,111.61,126.95,81.02
42447,60.85,42.33,131.47
42448,91.24,127.81,104.43
42449,112.46,111.5,136.39
42450,77.41,98.81,89.66
42451,73.73,107.24,93.73
42452,50.38,78.27,28.22
42453,103.26,104.37,43.22
42454,105.24,25.23,96.25
42455,83.62,34.46,108.92
42456,59.24,87.33,21.7
42457,11.4,110.57,72.52
42458,30.36,118.14,34.68
42459,43.55,137.87,139.89
42460,54.74,124.26,130.33
42461,47.81,80.58,67.51
42462,113.07,68.08,74.34
42463,111.65,48.61,100.57
42464,59.69,122.33,106.49
42465,79.67,82.83,49.75
42466,133.85,32.5,48.86
42467,46.27,74.52,73.43
42468,86.6,50.12,60.24
42469,59.42,41.55,75.58
42470,67.57,112.9,109.65
42471,114.61,131.43,113.03
42472,56.54,82.35,73.35
42473,122.27,92.79,79.64
42474,44.09,49.6,89.35
42475,75.69,88.55,80.24
42476,115.21,84.98,54.41
42477,25.57,66.77,109.36
42478,21.59,20.99,71.46
42479,7.06,57.95,52.67
42480,27.16,10.44,89.61
42481,110.27,46.01,68.34
42482,27.15,105.82,9.69
42483,14.54,57.76,52.81
42484,96.83,51.25,134.15
42485,90.95,95.42,69.48
42486,63.95,2.76,48.34
42487,1.85,102.37,119.67
42488,5.7,34.05,107.69
42489,131.13,106.19,138.73
42490,106.61,23.82,54.56
42491,82.77,86.57,123.61
42492,46.77,81.0,66.9
42493,127.43,38.96,58.35
42494,97.84,49.51,5.29
42495,34.19,12.8,93.61
42496,139.18,102.04,8.62
42497,100.4,128.23,38.8
42498,24.08,34.79,112.69
42499,95.83,53.62,73.64
42500,23.44,69.74,105.1
42501,94.88,41.75,39.87
42502,53.12,17.26,7.64
42503,121.41,87.74,79.86
42504,130.44,59.37,61.58
42505,44.08,119.65,4.67
42506,39.42,133.17,108.96
42507,114.44,48.39,34.93
42508,122.67,111.21,77.89
42509,62.65,93.78,22.25
42510,50.84,124.59,29.99
42511,101.95,13.57,101.85
42512,65.75,45.2,6.96
42513,37.37,79.79,28.88
42514,96.12,34.48,105.02
42515,68.23,83.52,19.78
42516,78.97,66.58,39.88
42517,93.27,116.85,77.84
42518,81.95,104.31,55.16
42519,136.17,13.17,30.17
42520,118.51,37.51,71.22
42521,26.26,127.83,137.55
42522,31.42,117.95,94.45
42523,24.54,36.06,127.7
42524,5.57,93.6,57.39
42525,13.57,98.46,21.4
42526,61.69,129.28,69.72
42527,62.16,49.49,128.04
42528,82.85,7.28,49.04
42529,94.51,106.84,93.16
42530,21.99,109.66,12.97
42531,42.65,97.34,98.17
42532,91.43,125.92,78.99
42533,131.21,115.03,113.59
42534,109.01,113.0,11.14
42535,51.22,138.37,88.3
42536,54.81,0.99,134.35
42537,92.74,57.48,67.32
42538,9.58,70.72,44.45
42539,42.29,100.7,127.55
42540,127.25,68.95,75.81
42541,113.44,130.25,13.84
42542,23.08,136.93,136.68
42543,138.73,76.13,27.6
42544,15.27,71.24,23.81
42545,100.28,134.02,137.41
42546,15.77,93.26,22.11
42547,127.46,124.44,24.78
42548,53.52,126.99,102.32
42549,109.42,107.88,76.64
42550,38.59,1.72,26.48
42551,40.08,54.25,36.55
42552,55.91,133.63,126.59
42553,106.06,105.69,140.18
42554,63.79,105.07,84.42
42555,55.26,17.91,112.81
42556,41.32,126.97,69.95
42557,49.27,119.08,68.78
42558,53.51,123.84,136.76
42559,49.04,94.62,8.58
42560,54.58,49.01,72.22
42561,73.39,56.31,29.17
42562,98.01,55.86,19.42
42563,120.71,24.85,138.3
42564,82.17,58.9,35.45
42565,76.22,106.11,18.52
42566,67.8,7.93,39.84
42567,74.93,104.51,8.62
42568,40.19,1.27,21.13
42569,28.23,68.59,37.06
42570,61.2,80.96,64.95
42571,58.61,122.05,124.45
42572,135.65,101.13,72.06
42573,85.92,127.82,58.71
42574,50.59,76.86,21.28
42575,64.73,132.41,29.2
42576,67.97,71.38,4.44
42577,82.33,128.02,58.69
42578,86.27,128.44,89.16
42579,6.95,42.41,6.84
42580,61.92,4.61,12.13
42581,6.5,50.04,26.92
42582,9.5,70.39,53.9
42583,94.81,57.73,131.98
42584,22.31,87.8,21.85
42585,61.81,67.45,56.44
42586,78.97,90.02,108.05
42587,58.45,56.33,107.54
42588,0.74,125.47,102.67
42589,81.39,12.79,52.43
42590,69.4,66.67,3.96
42591,95.87,1.61,59.83
42592,37.42,111.51,54.91
42593,76.54,71.77,36.91
42594,90.4,50.58,18.81
42595,136.94,32.36,27.38
42596,96.29,114.08,78.33
42597,16.22,51.32,116.91
42598,1.61,100.55,7.55
42599,9.4,100.89,104.08
42600,51.61,122.48,5.87
42601,52.05,112.37,138.16
42602,42.73,139.98,67.73
42603,13.63,79.3,47.71
42604,20.68,31.82,33.9
42605,30.09,116.34,0.37
42606,121.63,107.94,22.02
42607,42.54,38.43,37.72
42608,75.07,101.64,4.05
42609,137.16,44.69,14.17
42610,121.38,69.51,6.63
42611,136.16,51.01,1.17
42612,125.84,103.56,25.79
42613,8.49,106.69,52.51
42614,122.31,87.02,68.17
42615,122.92,81.55,53.73
42616,138.28,117.93,19.69
42617,138.95,92.51,99.59
42618,13.47,111.52,74.62
42619,33.94,60.1,110.41
42620,138.97,59.82,27.01
42621,92.2,79.95,98.14
42622,62.62,107.4,125.68
42623,74.27,68.54,9.97
42624,79.81,88.61,94.41
42625,129.25,82.04,131.83
42626,44.02,14.81,20.83
42627,78.65,94.88,3.77
42628,109.77,124.96,127.57
42629,108.41,60.04,79.58
42630,134.82,74.83,46.66
42631,115.12,104.8,119.52
42632,33.06,87.83,72.12
42633,110.26,78.47,20.13
42634,56.87,56.68,107.36
42635,22.09,87.72,21.96
42636,28.66,11.24,39.09
42637,73.27,103.59,131.82
42638,16.98,97.24,82.19
42639,119.77,139.34,73.84
42640,55.16,114.83,12.97
42641,51.56,46.38,1.35
42642,104.49,67.99,89.78
42643,89.91,129.81,76.18
42644,74.99,121.3,27.1
42645,42.1,12.54,52.19
42646,126.63,125.14,23.05
42647,92.21,6.09,55.95
42648,12.17,60.58,52.95
42649,58.67,53.67,42.81
42650,92.56,56.77,71.51
42651,95.36,125.9,20.07
42652,87.49,127.8,1.5
42653,101.11,50.76,23.27
42654,101.75,114.72,72.43
42655,15.81,67.75,108.19
42656,66.96,79.65,88.33
42657,43.41,38.47,29.83
42658,95.78,34.52,105.33
42659,93.84,135.34,96.17
42660,129.0,70.91,95.89
42661,45.31,100.82,66.86
42662,63.55,29.28,97.49
42663,18.58,21.38,76.68
42664,30.34,134.26,60.26
42665,14.52,53.76,101.84
42666,58.5,108.35,88.45
42667,116.0,88.24,106.03
42668,69.02,16.68,15.47
42669,89.36,104.49,30.97
42670,14.98,80.37,49.11
42671,83.1,58.62,31.51
42672,27.48,80.89,52.0
42673,109.05,29.57,83.18
42674,35.87,3.29,89.66
42675,15.99,79.77,8.56
42676,15.92,80.2,48.05
42677,101.96,80.6,78.07
42678,17.23,81.55,106.09
42679,110.9,73.62,67.01
42680,45.01,42.03,32.57
42681,126.22,11.7,74.34
42682,14.99,71.39,88.6
42683,58.49,111.07,127.99
42684,51.36,67.73,1.56
42685,58.34,128.78,131.73
42686,71.8,138.54,41.71
42687,14.12,75.67,38.84
42688,49.02,80.26,68.24
42689,86.28,60.86,10.33
42690,54.23,139.92,106.68
42691,127.81,130.55,101.03
42692,75.92,98.44,94.5
42693,94.47,87.49,47.88
42694,102.85,34.25,114.27
42695,26.95,14.53,27.08
42696,49.73,85.78,132.89
42697,125.01,76.64,89.26
42698,104.13,86.74,52.75
42699,57.62,44.16,75.03
42700,62.59,29.09,127.69
42701,138.69,51.85,75.9
42702,44.81,88.53,29.1
42703,95.05,70.3,32.11
42704,78.53,129.06,60.75
42705,84.33,74.68,102.57
42706,63.02,23.86,6.03
42707,69.76,109.27,107.49
42708,72.73,88.95,63.17
42709,114.09,129.49,41.02
42710,47.41,66.31,84.53
42711,23.65,29.15,133.57
42712,62.43,26.04,64.88
42713,65.15,83.19,22.77
42714,15.71,51.24,115.74
42715,137.43,44.98,98.99
42716,21.81,85.14,23.59
42717,125.38,124.41,23.29
42718,99.13,49.84,118.13
42719,47.82,106.4,69.15
42720,54.46,7.33,44.19
42721,54.84,131.51,131.3
42722,35.1,44.9,22.17
42723,5.73,51.7,113.25
42724,16.79,140.65,56.84
42725,26.53,66.71,108.57
42726,18.31,107.13,50.92
42727,118.01,60.23,82.34
42728,15.44,84.28,6.02
42729,131.99,129.08,19.11
42730,67.59,126.98,17.62
42731,93.33,114.39,77.57
42732,81.39,128.43,44.31
42733,24.77,12.21,71.36
42734,77.79,101.95,101.6
42735,74.57,121.54,26.85
42736,88.62,40.74,55.99
42737,92.61,8.34,40.1
42738,135.76,53.55,74.05
42739,116.03,84.47,77.41
42740,18.73,35.47,15.56
42741,61.76,50.26,47.52
42742,101.02,64.97,86.6
42743,71.1,65.35,135.11
42744,98.0,51.42,69.98
42745,26.49,122.54,58.05
42746,76.42,91.95,30.83
42747,102.22,61.81,98.61
42748,1.4,20.38,36.31
42749,9.37,37.74,64.08
42750,82.35,41.23,79.1
42751,12.93,84.26,120.98
42752,72.67,108.11,45.25
42753,81.27,120.36,85.34
42754,65.55,2.42,107.27
42755,87.72,53.81,65.58
42756,54.97,2.77,137.77
42757,57.37,132.17,128.55
42758,60.52,116.25,121.25
42759,115.77,32.76,116.64
42760,113.9,65.79,87.5
42761,103.82,47.61,11.05
42762,4.76,110.9,116.27
42763,57.36,130.02,130.69
42764,112.05,88.24,58.34
42765,113.23,27.84,92.63
42766,80.61,124.67,58.9
42767,47.45,4.0,77.21
42768,109.21,76.55,19.2
42769,120.94,21.26,90.21
42770,19.78,96.46,74.0
42771,50.23,93.38,76.9
42772,98.27,108.43,66.17
42773,74.2,45.02,75.58
42774,41.34,35.82,31.43
42775,60.93,15.85,103.71
42776,76.86,106.45,82.07
42777,85.1,11.15,76.81
42778,59.65,27.99,119.99
42779,0.22,124.67,67.7
42780,21.4,49.05,127.89
42781,126.6,135.92,78.97
42782,107.68,18.1,113.19
42783,114.37,77.7,62.05
42784,8.41,88.23,77.07
42785,94.71,130.5,76.27
42786,6.83,66.48,137.18
42787,77.2,118.17,31.03
42788,122.71,84.97,63.02
42789,95.54,34.65,105.72
42790,37.16,108.46,76.92
42791,124.93,118.31,126.14
42792,17.53,126.87,0.93
42793,62.64,107.27,125.19
42794,82.47,113.63,62.94
42795,31.45,45.95,136.66
42796,54.04,127.98,18.78
42797,46.93,4.96,107.11
42798,45.94,104.29,98.03
42799,65.57,25.76,54.75
42800,105.92,56.04,136.36
42801,111.65,138.96,95.27
42802,45.96,21.63,16.53
42803,101.67,41.53,32.04
42804,127.21,135.28,100.91
42805,137.33,97.26,66.88
42806,82.88,69.09,117.42
42807,118.27,114.94,21.04
42808,27.34,89.05,141.07
42809,69.38,88.85,61.65
42810,98.26,49.22,7.35
42811,3.73,72.67,38.87
42812,120.57,132.19,51.2
42813,79.96,138.66,90.92
42814,68.88,134.43,0.83
42815,105.68,94.92,47.76
42816,31.5,65.47,49.9
42817,56.86,34.03,83.63
42818,125.65,102.11,125.3
42819,62.94,93.79,54.7
42820,4.09,69.67,79.83
42821,63.07,107.08,83.79
42822,116.24,71.38,115.65
42823,15.46,63.48,2.21
42824,78.63,124.48,106.7
42825,43.44,53.75,36.92
42826,78.38,66.94,38.9
42827,67.01,137.27,67.5
42828,54.13,12.03,119.06
42829,95.93,137.04,60.1
42830,52.72,134.65,24.34
42831,93.85,40.87,131.07
42832,84.92,96.71,108.94
42833,14.87,78.61,38.14
42834,27.62,130.13,40.24
42835,71.48,106.31,127.51
42836,21.83,109.32,13.29
42837,29.69,11.65,31.87
42838,90.74,83.22,19.93
42839,61.48,42.77,34.68
42840,64.35,27.56,133.74
42841,27.97,56.66,107.74
42842,65.99,106.37,91.52
42843,25.15,79.83,133.62
42844,22.56,35.69,34.4
42845,113.32,115.29,117.9
42846,69.42,70.26,135.14
42847,72.91,103.19,132.39
42848,134.65,133.55,20.96
42849,125.26,39.92,17.67
42850,116.28,103.67,24.31
42851,74.98,63.41,48.81
42852,83.67,34.44,108.79
42853,9.96,77.21,105.73
42854,80.02,48.8,69.35
42855,92.93,46.52,100.38
42856,3.11,16.21,86.06
42857,49.26,45.3,53.23
42858,57.85,44.07,76.1
42859,3.67,56.12,112.32
42860,79.67,48.67,68.24
42861,42.0,99.06,127.26
42862,131.62,123.59,105.71
42863,93.09,7.81,40.34
42864,64.15,0.54,50.45
42865,94.85,79.4,8.43
42866,35.96,88.76,126.58
42867,139.37,100.85,109.3
42868,109.21,103.93,81.15
42869,109.81,55.91,132.93
42870,41.22,9.46,126.72
42871,58.06,43.45,75.85
42872,116.81,51.77,8.33
42873,119.76,19.15,97.78
42874,138.01,26.31,24.55
42875,84.67,88.66,12.38
42876,105.92,117.65,15.92
42877,109.24,63.77,0.18
42878,135.86,79.41,87.71
42879,28.99,99.09,65.1
42880,50.07,92.72,59.42
42881,118.71,56.14,128.94
42882,62.46,21.07,72.92
42883,64.11,71.7,59.6
42884,132.43,70.29,92.49
42885,132.09,108.16,75.79
42886,97.14,35.4,106.05
42887,126.87,123.19,24.03
42888,45.11,82.15,66.87
42889,125.34,90.33,49.71
42890,127.32,129.9,54.2
42891,65.79,84.04,18.42
42892,107.37,58.06,106.23
42893,140.6,114.51,134.7
42894,127.64,76.23,103.52
42895,113.83,7.25,10.42
42896,103.41,85.04,103.03
42897,96.67,19.04,54.8
42898,103.97,126.56,114.04
42899,135.52,11.45,31.67
42900,64.79,137.02,92.42
42901,66.91,53.79,50.35
42902,2.99,10.89,19.55
42903,77.51,54.9,137.59
42904,91.96,6.3,5.38
42905,39.01,108.21,133.45
42906,35.86,139.4,116.54
42907,52.2,117.09,7.29
42908,50.85,85.15,138.48
42909,125.43,59.61,78.7
42910,93.07,121.74,36.21
42911,42.72,97.4,98.07
42912,62.39,135.3,16.01
42913,83.24,95.02,80.76
42914,56.18,130.03,130.26
42915,105.28,31.72,5.3
42916,27.54,117.81,80.04
42917,17.57,127.26,131.54
42918,120.0,120.86,16.44
42919,32.49,100.61,67.78
42920,130.82,139.59,35.45
42921,81.33,85.43,50.51
42922,77.31,41.32,79.45
42923,104.84,110.11,76.69
42924,104.53,51.42,128.92
42925,69.81,133.43,35.98
42926,125.91,102.21,125.33
42927,106.28,23.43,7.7
42928,97.68,116.84,11.88
42929,60.99,113.53,131.02
42930,125.94,66.36,40.35
42931,65.84,92.34,76.64
42932,29.83,53.79,131.24
42933,123.47,62.23,42.58
42934,9.84,46.7,107.39
42935,113.0,51.33,8.12
42936,30.31,111.79,25.73
42937,99.44,50.49,3.84
42938,13.58,76.16,38.78
42939,120.41,140.23,89.55
42940,22.5,82.13,19.34
42941,122.13,59.05,83.01
42942,127.58,98.85,81.32
42943,56.64,119.81,79.09
42944,90.2,128.87,119.29
42945,16.57,2.84,100.24
42946,131.12,76.65,127.48
42947,8.43,95.65,59.62
42948,91.82,100.26,6.27
42949,124.65,94.66,119.85
42950,136.02,68.13,77.47
42951,33.12,84.44,57.6
42952,112.84,101.62,68.95
42953,60.12,28.67,72.08
42954,96.93,93.19,125.27
